sample,rss,cr,x,y,method,r,n,abs_r
ambient_without_cr2284,3.0,2283,pfss_global_abs_mean,bmag_mean,spearman,0.21235521235521235,36,0.21235521235521235
ambient_without_cr2284,3.0,2283,pfss_global_abs_mean,density_mean,pearson,0.17410804275977987,36,0.17410804275977987
ambient_without_cr2284,3.0,2283,pfss_global_abs_mean,density_mean,spearman,0.22960102960102963,36,0.22960102960102963
ambient_without_cr2284,3.0,2283,pfss_global_abs_mean,pdyn_mean,pearson,0.14880501120344103,36,0.14880501120344103
ambient_without_cr2284,3.0,2283,pfss_global_abs_mean,pdyn_mean,spearman,0.23912483912483914,36,0.23912483912483914
ambient_without_cr2284,3.0,2283,pfss_global_abs_mean,ma_mean,pearson,-0.07480747670522589,36,0.07480747670522589
ambient_without_cr2284,3.0,2283,pfss_global_abs_mean,ma_mean,spearman,-0.007464607464607464,36,0.007464607464607464
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,speed_mean,pearson,0.005483452817642001,36,0.005483452817642001
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,speed_mean,spearman,-0.039899607521967556,36,0.039899607521967556
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,bmag_mean,pearson,0.3760262886791,36,0.3760262886791
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,bmag_mean,spearman,0.3657657657657658,36,0.3657657657657658
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,density_mean,pearson,0.3572200538128437,36,0.3572200538128437
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,density_mean,spearman,0.29343629343629346,36,0.29343629343629346
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,pdyn_mean,pearson,0.3425442995560654,36,0.3425442995560654
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,pdyn_mean,spearman,0.37992277992277995,36,0.37992277992277995
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,ma_mean,pearson,-0.2721879250736014,36,0.2721879250736014
ambient_without_cr2284,3.0,2286,pfss_equator_abs_mean,ma_mean,spearman,-0.2056628056628057,36,0.2056628056628057
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,speed_mean,pearson,-0.12039710293452596,36,0.12039710293452596
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,speed_mean,spearman,-0.16165776466964918,36,0.16165776466964918
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,bmag_mean,pearson,0.34056387433797236,36,0.34056387433797236
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,bmag_mean,spearman,0.3173745173745174,36,0.3173745173745174
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,density_mean,pearson,0.41402566812050745,36,0.41402566812050745
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,density_mean,spearman,0.3371943371943372,36,0.3371943371943372
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,pdyn_mean,pearson,0.33462218691357204,36,0.33462218691357204
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,pdyn_mean,spearman,0.37580437580437587,36,0.37580437580437587
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,ma_mean,pearson,-0.20051859782671916,36,0.20051859782671916
ambient_without_cr2284,3.0,2286,pfss_midlat_abs_mean,ma_mean,spearman,-0.15546975546975547,36,0.15546975546975547
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,speed_mean,pearson,-0.36319529051870564,36,0.36319529051870564
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,speed_mean,spearman,-0.43773730703939234,36,0.43773730703939234
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,bmag_mean,pearson,0.2401095310067037,36,0.2401095310067037
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,bmag_mean,spearman,0.15855855855855858,36,0.15855855855855858
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,density_mean,pearson,0.40843979252711604,36,0.40843979252711604
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,density_mean,spearman,0.4334620334620335,36,0.4334620334620335
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,pdyn_mean,pearson,0.2107280874866988,36,0.2107280874866988
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,pdyn_mean,spearman,0.33590733590733596,36,0.33590733590733596
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,ma_mean,pearson,-0.07564087878048575,36,0.07564087878048575
ambient_without_cr2284,3.0,2286,pfss_global_abs_mean,ma_mean,spearman,-0.031145431145431144,36,0.031145431145431144
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,speed_mean,pearson,-0.08246916820211608,36,0.08246916820211608
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,speed_mean,spearman,-0.06306306306306307,36,0.06306306306306307
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,bmag_mean,pearson,0.27693702674036746,36,0.27693702674036746
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,bmag_mean,spearman,0.15804375804375803,36,0.15804375804375803
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,density_mean,pearson,0.27480023944194454,36,0.27480023944194454
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,density_mean,spearman,0.2622908622908623,36,0.2622908622908623
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,pdyn_mean,pearson,0.35473450310036075,36,0.35473450310036075
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,pdyn_mean,spearman,0.25765765765765763,36,0.25765765765765763
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,ma_mean,pearson,0.1063688354947732,36,0.1063688354947732
ambient_without_cr2284,3.0,2290,pfss_equator_abs_mean,ma_mean,spearman,-0.011840411840411841,36,0.011840411840411841
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,speed_mean,pearson,-0.07308119855873466,36,0.07308119855873466
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,speed_mean,spearman,-0.068983268983269,36,0.068983268983269
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,bmag_mean,pearson,0.3058613048453572,36,0.3058613048453572
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,bmag_mean,spearman,0.1827541827541828,36,0.1827541827541828
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,density_mean,pearson,0.27746886367097495,36,0.27746886367097495
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,density_mean,spearman,0.275933075933076,36,0.275933075933076
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,pdyn_mean,pearson,0.35773715065501105,36,0.35773715065501105
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,pdyn_mean,spearman,0.2731016731016731,36,0.2731016731016731
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,ma_mean,pearson,0.07725830387227878,36,0.07725830387227878
ambient_without_cr2284,3.0,2290,pfss_midlat_abs_mean,ma_mean,spearman,-0.02625482625482626,36,0.02625482625482626
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,speed_mean,pearson,-0.03614680773801794,36,0.03614680773801794
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,speed_mean,spearman,-0.042728442728442735,36,0.042728442728442735
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,bmag_mean,pearson,0.3622627820294714,36,0.3622627820294714
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,bmag_mean,spearman,0.2658944658944659,36,0.2658944658944659
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,density_mean,pearson,0.24988079744732805,36,0.24988079744732805
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,density_mean,spearman,0.287001287001287,36,0.287001287001287
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,pdyn_mean,pearson,0.33344766338829557,36,0.33344766338829557
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,pdyn_mean,spearman,0.28494208494208495,36,0.28494208494208495
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,ma_mean,pearson,-0.006010594928018643,36,0.006010594928018643
ambient_without_cr2284,3.0,2290,pfss_global_abs_mean,ma_mean,spearman,-0.11093951093951093,36,0.11093951093951093
